sale_id,sale_date,product_id,store_id,channel_id,customer_id,quantity,gross_revenue,discount_value,net_revenue,cost
1309,2025-01-06,27,12,2,450,3,695.91,23.2,672.71,305.88
1310,2025-08-29,10,4,1,282,4,328.2,0.0,328.2,182.0
1311,2025-04-30,44,7,2,494,1,238.49,47.7,190.79,100.91
1312,2025-09-15,19,4,1,104,1,142.48,14.25,128.23,72.46
1313,2024-04-05,11,10,2,436,3,453.75,0.0,453.75,304.77
1314,2024-09-13,48,13,1,328,3,699.99,46.67,653.32,420.99
1315,2024-11-20,45,11,2,98,3,675.66,45.04,630.62,404.73
1316,2025-06-01,45,11,2,53,4,696.4,0.0,696.4,354.72
1317,2025-08-11,46,5,1,78,5,987.65,19.75,967.9,637.45
1318,2025-09-15,30,3,1,479,5,184.25,3.69,180.56,83.95
1319,2024-02-28,21,10,2,220,1,111.89,0.0,111.89,68.32
1320,2024-06-17,34,3,1,460,1,154.94,0.0,154.94,72.59
1321,2024-12-24,49,4,2,188,3,232.2,15.48,216.72,139.41
1322,2025-03-23,3,13,2,118,2,273.26,27.33,245.93,165.08
1323,2025-07-12,44,2,2,282,1,241.02,48.2,192.82,114.28
1324,2024-09-29,31,1,1,261,5,374.7,7.49,367.21,192.1
1325,2024-04-27,5,9,2,3,3,710.43,0.0,710.43,407.67
1326,2025-03-03,45,1,2,202,2,144.08,7.2,136.88,89.82
1327,2024-08-20,5,9,1,316,4,771.64,0.0,771.64,465.88
1328,2025-02-20,2,8,2,55,4,936.4,46.82,889.58,474.0
1329,2025-04-07,45,8,2,231,1,124.29,0.0,124.29,52.4
1330,2025-01-13,48,15,2,67,5,991.9,19.84,972.06,629.8
1331,2025-12-23,19,14,1,72,5,930.1,37.2,892.9,501.95
1332,2025-06-12,37,2,1,30,2,146.86,0.0,146.86,75.46
1333,2025-06-18,28,10,1,322,5,1071.5,0.0,1071.5,514.0
1334,2025-05-27,1,8,2,91,3,408.99,27.27,381.72,247.74
1335,2025-11-29,31,4,2,8,5,339.6,0.0,339.6,160.8
1336,2025-07-15,4,2,1,485,4,889.96,0.0,889.96,572.16
1337,2025-11-19,1,10,1,104,2,237.78,0.0,237.78,141.22
1338,2024-06-03,26,9,2,346,1,49.75,9.95,39.8,29.09
1339,2024-01-31,43,3,1,20,5,970.15,19.4,950.75,582.05
1340,2025-04-21,46,3,1,155,1,238.06,23.81,214.25,148.99
1341,2024-10-03,19,10,2,382,1,42.86,4.29,38.57,24.22
1342,2024-07-05,22,2,1,420,3,96.39,0.0,96.39,39.99
1343,2025-05-25,21,13,2,218,3,178.38,0.0,178.38,75.18
1344,2024-10-06,42,15,2,259,4,860.88,0.0,860.88,563.6
1345,2024-06-07,7,3,2,42,2,217.26,10.86,206.4,99.98
1346,2024-01-10,37,8,1,320,3,212.37,14.16,198.21,134.85
1347,2024-11-28,25,14,2,21,5,739.45,0.0,739.45,317.4
1348,2025-04-12,11,12,1,469,3,219.93,0.0,219.93,89.13
1349,2025-06-07,25,2,2,166,2,340.78,0.0,340.78,219.18
1350,2025-01-17,32,3,1,130,2,347.44,0.0,347.44,171.26
1351,2024-05-27,31,7,2,180,5,658.35,26.33,632.02,431.0
1352,2025-02-06,30,15,2,400,4,849.8,21.25,828.55,357.04
1353,2025-06-15,50,11,2,250,5,669.0,26.76,642.24,388.15
1354,2025-02-04,11,15,1,471,1,192.86,0.0,192.86,103.03
1355,2024-12-17,14,8,1,312,4,669.32,0.0,669.32,391.24
1356,2024-09-19,42,1,1,371,3,448.71,29.91,418.8,257.07
1357,2024-02-08,23,7,2,289,3,304.14,10.14,294.0,205.77
1358,2025-05-06,1,13,1,484,5,624.3,0.0,624.3,273.25
1359,2025-02-26,31,8,2,389,2,357.36,35.74,321.62,156.9
1360,2024-08-16,38,2,1,350,3,501.84,33.46,468.38,305.43
1361,2025-11-24,7,6,2,411,2,342.14,0.0,342.14,209.9
1362,2025-12-19,14,3,1,424,3,466.23,0.0,466.23,318.75
1363,2024-01-02,22,6,2,367,3,475.02,0.0,475.02,246.63
1364,2024-09-14,40,7,1,395,4,172.64,8.63,164.01,78.84
1365,2025-11-03,21,7,2,298,3,522.12,34.81,487.31,225.39
1366,2025-07-17,25,6,2,243,2,474.56,47.46,427.1,220.44
1367,2024-08-10,38,15,1,337,2,340.0,34.0,306.0,171.9
1368,2024-03-09,35,3,1,462,5,693.5,0.0,693.5,330.3
1369,2024-05-28,33,10,2,67,5,1136.95,45.48,1091.47,537.9
1370,2024-05-31,3,5,1,318,3,724.35,48.29,676.06,389.88
1371,2025-09-20,33,4,1,374,5,275.35,11.01,264.34,112.3
1372,2025-12-22,26,3,1,213,2,300.54,15.03,285.51,189.64
1373,2024-09-17,17,9,1,354,1,83.79,16.76,67.03,46.53
1374,2024-06-04,8,7,1,401,3,391.32,26.09,365.23,219.51
1375,2025-07-14,6,4,1,475,4,516.76,25.84,490.92,309.72
1376,2024-11-02,12,3,1,97,2,66.28,0.0,66.28,33.68
1377,2025-05-03,2,8,2,62,2,178.7,17.87,160.83,79.04
1378,2024-09-02,32,5,1,97,2,128.54,6.43,122.11,66.12
1379,2024-09-07,32,5,2,194,5,349.05,13.96,335.09,214.85
1380,2025-03-05,36,3,1,189,1,171.13,34.23,136.9,89.91
1381,2024-04-28,38,2,2,314,4,307.92,15.4,292.52,133.2
1382,2024-03-12,12,7,1,120,4,732.0,0.0,732.0,383.12
1383,2025-12-12,7,14,2,379,1,98.09,19.62,78.47,49.59
1384,2024-05-14,14,6,1,126,4,627.76,31.39,596.37,435.28
1385,2024-07-15,35,5,2,318,5,307.5,6.15,301.35,148.35
1386,2024-06-16,7,1,2,193,2,102.22,0.0,102.22,60.7
1387,2025-11-08,12,15,2,415,3,515.67,0.0,515.67,331.92
1388,2024-10-11,32,3,2,346,1,100.8,10.08,90.72,55.87
1389,2024-12-01,46,11,2,154,4,321.2,16.06,305.14,200.48
1390,2024-10-09,24,2,1,420,2,144.08,7.2,136.88,75.74
1391,2025-08-04,17,8,1,93,2,305.9,0.0,305.9,126.24
1392,2024-05-25,14,14,2,347,4,346.8,17.34,329.46,231.48
1393,2025-03-22,41,9,2,367,2,91.98,9.2,82.78,52.6
1394,2025-08-31,41,9,1,237,1,175.38,17.54,157.84,119.27
1395,2024-06-22,26,2,2,110,4,315.72,0.0,315.72,183.28
1396,2024-01-29,11,6,1,313,2,376.48,0.0,376.48,198.34
1397,2024-09-30,37,4,2,119,1,195.95,19.59,176.36,127.89
1398,2024-12-17,35,5,2,438,3,726.54,24.22,702.32,497.97
1399,2025-09-29,34,10,2,354,2,434.26,0.0,434.26,253.26
1400,2025-04-15,20,10,2,388,2,243.4,24.34,219.06,112.52
1401,2024-04-07,41,11,2,411,4,753.2,0.0,753.2,431.44
1402,2025-12-03,33,13,2,18,3,553.05,0.0,553.05,334.65
1403,2024-03-18,7,12,2,259,1,233.59,0.0,233.59,122.04
1404,2025-07-12,48,4,1,381,5,427.45,0.0,427.45,244.7
1405,2025-10-28,5,14,1,311,5,1135.5,0.0,1135.5,724.35
1406,2025-12-07,46,7,1,452,5,1127.35,0.0,1127.35,614.35
1407,2025-09-18,37,1,1,258,2,489.74,48.97,440.77,273.44
1408,2025-06-02,40,3,1,228,5,709.7,28.39,681.31,413.45
1409,2025-10-30,40,10,1,199,1,110.51,0.0,110.51,46.72
1410,2025-09-09,40,3,1,179,2,160.2,8.01,152.19,67.2
1411,2025-02-14,41,2,2,67,4,406.08,20.3,385.78,231.44
1412,2025-07-15,8,10,2,8,3,600.0,0.0,600.0,417.3
1413,2025-11-26,20,8,2,98,3,487.83,32.52,455.31,256.74
1414,2025-11-08,23,12,1,148,5,1158.15,23.16,1134.99,619.9
1415,2024-08-23,2,13,1,185,4,869.92,43.5,826.42,529.4
1416,2025-06-15,5,9,2,19,4,303.32,15.17,288.15,190.4
1417,2025-08-02,10,15,1,377,1,43.61,8.72,34.89,22.67
1418,2024-12-22,27,11,1,94,1,220.3,0.0,220.3,97.14
1419,2025-01-08,21,9,2,447,1,54.66,10.93,43.73,21.92
1420,2024-04-20,25,1,1,433,2,166.68,8.33,158.35,81.54
1421,2024-03-30,26,3,2,190,1,98.03,19.61,78.42,58.05
1422,2024-08-01,48,2,2,248,2,163.42,0.0,163.42,73.72
1423,2025-02-15,17,4,1,345,4,584.48,14.61,569.87,327.36
1424,2024-09-28,10,15,1,229,1,249.93,49.99,199.94,159.5
1425,2024-04-03,42,9,1,150,5,432.1,8.64,423.46,173.55
1426,2024-05-25,15,7,1,196,3,745.62,24.85,720.77,353.76
1427,2024-12-05,1,3,2,226,5,194.25,0.0,194.25,90.85
1428,2024-09-11,49,11,1,459,5,1206.25,24.12,1182.13,594.7
1429,2024-03-16,4,6,2,435,3,594.66,0.0,594.66,266.88
1430,2025-09-25,8,7,1,90,4,484.32,12.11,472.21,208.24
1431,2024-08-06,10,6,1,393,2,384.66,0.0,384.66,168.26
1432,2024-04-30,41,14,1,54,2,271.54,27.15,244.39,156.36
1433,2024-11-26,3,8,2,289,4,511.52,0.0,511.52,356.24
1434,2025-03-05,40,7,2,392,5,488.15,0.0,488.15,229.2
1435,2024-06-10,48,4,1,132,4,894.64,0.0,894.64,596.52
1436,2024-03-05,22,8,1,376,3,107.61,3.59,104.02,72.72
1437,2025-07-05,34,11,1,385,4,390.72,9.77,380.95,251.32
1438,2024-12-24,32,10,2,259,1,143.69,28.74,114.95,97.0
1439,2024-10-16,44,8,2,240,5,987.6,0.0,987.6,395.45
1440,2025-09-07,20,8,1,39,4,695.64,17.39,678.25,294.6
1441,2025-01-02,6,1,2,234,4,869.6,43.48,826.12,486.92
1442,2024-04-21,8,11,2,212,1,41.64,4.16,37.48,25.03
1443,2025-08-16,48,13,1,118,5,575.45,11.51,563.94,389.1
1444,2025-12-03,16,13,2,494,2,105.08,0.0,105.08,42.08
1445,2025-12-14,42,12,1,330,2,246.08,12.3,233.78,158.78
1446,2024-06-10,16,5,1,6,1,149.0,0.0,149.0,99.79
1447,2024-09-14,14,8,2,405,3,322.59,0.0,322.59,167.61
1448,2025-08-14,6,15,1,495,3,477.12,31.81,445.31,225.45
1449,2024-12-13,25,8,1,143,4,504.24,25.21,479.03,260.04
1450,2025-07-23,20,8,1,477,3,481.5,16.05,465.45,247.83
1451,2025-11-25,23,12,2,149,5,1158.6,46.34,1112.26,500.3
1452,2024-09-14,25,2,1,14,3,204.75,0.0,204.75,106.77
1453,2025-05-26,21,5,1,492,1,132.25,26.45,105.8,55.96
1454,2024-07-29,41,8,1,442,4,969.0,0.0,969.0,595.24
1455,2025-02-10,49,13,1,77,1,136.23,27.25,108.98,71.01
1456,2024-08-02,12,2,1,280,2,269.98,13.5,256.48,140.1
1457,2025-12-06,24,10,1,188,5,824.45,0.0,824.45,364.35
1458,2024-01-27,46,1,2,398,2,69.92,0.0,69.92,45.36
1459,2024-02-16,3,14,1,343,3,469.8,31.32,438.48,196.14
1460,2025-07-27,48,11,1,237,5,233.1,0.0,233.1,101.25
1461,2024-11-26,13,10,2,13,5,298.0,0.0,298.0,171.85
1462,2025-03-24,12,1,2,56,3,729.57,0.0,729.57,499.74
1463,2024-03-31,44,2,2,29,4,205.24,0.0,205.24,131.16
1464,2024-05-28,29,13,2,167,1,193.04,0.0,193.04,125.01
1465,2025-02-07,31,4,1,316,4,145.6,0.0,145.6,72.52
1466,2024-06-12,38,11,1,295,3,393.27,0.0,393.27,184.32
1467,2025-09-28,45,6,1,496,3,691.41,0.0,691.41,316.05
1468,2024-03-28,34,7,2,485,5,1217.3,48.69,1168.61,526.95
1469,2025-12-08,14,14,2,41,1,203.25,20.33,182.92,122.05
1470,2025-07-02,38,12,2,311,5,1057.25,21.14,1036.11,637.05
1471,2024-07-20,38,2,1,17,3,275.25,0.0,275.25,144.3
1472,2024-05-15,15,13,2,12,5,436.75,17.47,419.28,283.8
1473,2024-07-11,37,3,1,125,4,280.12,7.0,273.12,144.28
1474,2024-03-02,9,7,1,230,4,187.52,0.0,187.52,98.56
1475,2025-04-23,27,14,2,171,5,1021.3,0.0,1021.3,524.3
1476,2024-01-04,6,3,1,472,4,472.6,0.0,472.6,210.36
1477,2024-12-19,23,2,1,18,1,240.88,24.09,216.79,131.92
1478,2025-06-25,6,11,2,284,2,195.68,0.0,195.68,85.02
1479,2024-02-12,5,1,1,221,4,532.92,0.0,532.92,293.08
1480,2024-04-01,39,12,1,251,4,235.92,0.0,235.92,152.72
1481,2024-04-25,18,15,2,181,3,283.35,9.45,273.9,145.59
1482,2024-06-09,44,12,1,221,4,881.92,44.1,837.82,463.52
1483,2025-05-23,34,15,2,95,3,469.8,31.32,438.48,269.85
1484,2025-03-23,42,10,1,98,3,413.82,13.79,400.03,233.7
1485,2024-11-13,28,2,2,276,2,346.36,17.32,329.04,158.7
1486,2025-01-26,13,14,1,423,4,357.32,8.93,348.39,238.72
1487,2024-09-11,49,4,2,314,2,289.86,14.49,275.37,138.94
1488,2024-12-31,24,5,1,326,1,53.89,5.39,48.5,28.08
1489,2025-04-21,5,13,1,68,4,516.96,0.0,516.96,236.04
1490,2025-05-12,17,11,1,49,2,185.7,0.0,185.7,75.38
1491,2025-03-08,3,5,1,15,1,99.71,0.0,99.71,66.67
1492,2024-09-04,26,8,1,388,4,706.08,17.65,688.43,312.68
1493,2024-11-23,11,6,1,80,5,949.85,19.0,930.85,425.55
1494,2025-03-09,39,13,2,50,5,850.25,34.01,816.24,562.4
1495,2024-02-12,1,5,2,107,1,158.67,15.87,142.8,79.26
1496,2025-09-11,34,5,1,408,1,182.12,36.42,145.7,87.54
1497,2024-04-04,2,9,1,174,2,454.82,45.48,409.34,291.08
1498,2024-08-05,19,8,2,55,3,639.63,0.0,639.63,341.43
1499,2024-08-24,14,8,2,462,1,80.56,16.11,64.45,33.55
1500,2024-02-25,18,8,1,352,1,150.51,0.0,150.51,71.43
1501,2025-08-19,13,11,1,367,3,544.68,18.16,526.52,349.11
1502,2025-07-30,40,12,2,496,3,398.64,26.58,372.06,190.17
1503,2024-12-15,1,14,2,466,1,76.59,0.0,76.59,33.21
1504,2024-05-26,33,5,2,450,4,808.4,0.0,808.4,360.88
1505,2024-10-14,49,4,1,91,1,138.35,27.67,110.68,77.99
1506,2025-02-19,39,2,1,348,4,255.72,0.0,255.72,136.28
1507,2024-10-20,45,14,2,466,4,250.08,12.5,237.58,159.8
1508,2025-06-15,27,1,2,331,3,696.84,46.46,650.38,420.51
1509,2024-12-07,20,13,1,307,2,225.92,22.59,203.33,145.24
1510,2024-01-24,40,15,2,381,1,50.79,5.08,45.71,26.16
1511,2025-12-29,33,12,1,191,3,687.12,45.81,641.31,361.95
1512,2024-03-24,31,1,1,112,4,629.96,15.75,614.21,368.0
1513,2025-06-28,34,12,2,271,2,406.7,0.0,406.7,265.52
1514,2024-08-28,26,3,2,16,2,354.58,17.73,336.85,213.44
1515,2025-04-26,15,2,1,266,2,431.78,21.59,410.19,236.84
1516,2025-06-14,22,7,1,35,4,574.72,0.0,574.72,355.92
1517,2025-11-28,31,5,1,157,1,79.13,0.0,79.13,49.75
1518,2024-11-23,26,2,1,68,2,329.4,0.0,329.4,167.86
1519,2025-11-10,27,6,1,49,5,1093.3,0.0,1093.3,596.4
1520,2024-06-03,36,11,1,134,2,158.84,15.88,142.96,65.22
1521,2024-02-21,43,7,2,289,4,351.52,0.0,351.52,177.92
1522,2024-06-17,43,13,1,61,5,540.2,21.61,518.59,297.7
1523,2024-02-10,8,3,1,438,1,143.97,28.79,115.18,78.15
1524,2024-10-26,15,4,2,127,5,257.75,5.16,252.59,172.9
1525,2025-03-05,44,4,2,415,2,242.24,24.22,218.02,156.9
1526,2024-12-22,14,1,1,271,4,843.04,42.15,800.89,577.32
1527,2025-07-28,37,12,2,264,3,513.9,34.26,479.64,344.73
1528,2024-02-22,39,3,2,106,2,241.86,12.09,229.77,114.0
1529,2025-01-01,20,8,2,34,1,214.48,0.0,214.48,89.89
1530,2025-07-13,14,15,1,390,2,467.42,0.0,467.42,234.62
1531,2024-01-29,31,4,1,104,2,85.64,8.56,77.08,39.3
1532,2024-02-04,25,1,1,57,1,99.59,9.96,89.63,61.34
1533,2024-06-06,4,3,2,48,1,33.71,3.37,30.34,19.59
1534,2024-01-02,31,12,1,452,3,94.05,6.27,87.78,65.4
1535,2025-12-19,26,3,2,211,3,364.44,12.15,352.29,225.96
1536,2025-03-02,17,2,1,139,4,687.0,17.18,669.82,393.08
1537,2024-07-10,16,1,2,402,1,178.68,17.87,160.81,118.25
1538,2024-09-28,21,3,1,323,1,48.24,4.82,43.42,29.04
1539,2024-08-05,1,4,2,325,3,373.29,24.89,348.4,216.72
1540,2025-11-07,33,13,1,435,1,248.14,24.81,223.33,117.6
1541,2024-04-22,27,9,2,112,5,582.15,23.29,558.86,350.05
1542,2024-06-02,10,15,1,160,1,115.2,0.0,115.2,51.22
1543,2025-06-19,44,7,2,341,1,78.09,7.81,70.28,31.47
1544,2025-09-22,48,3,1,276,2,281.5,14.08,267.42,152.38
1545,2025-04-26,43,10,2,382,4,953.92,0.0,953.92,486.76
1546,2025-03-18,36,9,1,132,1,55.9,11.18,44.72,22.48
1547,2024-05-30,36,12,2,211,3,317.7,0.0,317.7,176.31
1548,2025-12-31,26,3,2,346,3,96.87,0.0,96.87,41.13
1549,2025-02-09,2,4,2,209,3,654.09,21.8,632.29,368.43
1550,2025-08-19,29,10,1,118,3,319.95,21.33,298.62,134.46
1551,2024-01-15,3,10,2,315,4,750.76,18.77,731.99,481.76
1552,2025-12-29,41,1,1,134,3,661.83,22.06,639.77,402.72
1553,2025-04-11,30,10,2,120,1,135.12,27.02,108.1,80.74
1554,2025-06-08,36,12,1,11,1,189.75,37.95,151.8,130.94
1555,2025-12-10,44,12,2,433,2,324.04,0.0,324.04,214.62
1556,2025-06-22,47,10,1,44,3,616.14,41.08,575.06,427.17
1557,2024-07-31,44,6,2,189,4,610.52,0.0,610.52,397.72
1558,2025-01-17,14,15,1,478,3,409.8,0.0,409.8,277.89
1559,2025-07-04,27,11,2,216,3,667.47,44.5,622.97,376.5
1560,2024-07-02,34,5,1,95,5,1019.6,0.0,1019.6,422.35
1561,2025-10-25,39,8,2,343,2,220.6,0.0,220.6,101.86
1562,2025-10-30,1,14,1,450,1,88.6,8.86,79.74,43.96
1563,2024-04-14,34,4,1,327,1,235.25,0.0,235.25,109.08
1564,2024-07-15,44,4,1,377,3,291.78,0.0,291.78,133.17
1565,2025-10-28,48,1,1,120,5,1120.3,22.41,1097.89,544.3
1566,2025-02-12,18,1,1,128,4,400.96,20.05,380.91,250.2
1567,2025-05-10,27,13,2,390,1,133.69,26.74,106.95,86.25
1568,2024-08-29,25,13,1,243,3,337.86,0.0,337.86,137.82
1569,2024-09-18,44,12,2,494,5,425.25,8.51,416.74,297.25
1570,2025-06-19,33,3,2,437,4,791.8,19.8,772.0,419.8
1571,2025-10-02,25,5,2,391,1,204.51,40.9,163.61,135.5
1572,2024-09-20,31,10,2,340,4,254.88,12.74,242.14,143.96
1573,2024-02-17,1,15,1,106,5,516.65,20.67,495.98,267.3
1574,2024-03-18,12,5,2,313,5,763.7,15.27,748.43,344.85
1575,2025-04-19,32,11,1,264,3,305.1,10.17,294.93,151.56
1576,2025-06-21,2,13,1,146,1,33.97,6.79,27.18,21.31
1577,2025-12-05,40,13,1,132,3,405.0,13.5,391.5,204.48
1578,2025-10-28,19,15,2,255,3,678.57,45.24,633.33,277.02
1579,2025-06-10,6,6,2,215,1,102.26,10.23,92.03,62.64
1580,2025-12-26,22,1,1,297,1,235.99,23.6,212.39,145.58
1581,2024-01-23,18,12,1,348,4,323.64,0.0,323.64,211.2
1582,2024-05-15,30,9,2,489,3,703.83,23.46,680.37,391.59
1583,2024-06-09,14,3,1,476,5,576.1,11.52,564.58,268.2
1584,2024-02-29,2,7,1,302,5,1193.9,47.76,1146.14,796.25
1585,2024-02-29,3,1,2,50,3,225.09,0.0,225.09,153.51
1586,2025-11-06,33,13,1,476,1,147.59,0.0,147.59,81.33
1587,2025-05-08,28,13,1,25,2,316.9,15.84,301.06,171.16
1588,2024-11-06,13,8,2,5,4,417.36,20.87,396.49,246.2
1589,2024-02-06,29,8,1,216,4,323.92,8.1,315.82,172.64
1590,2025-01-12,37,14,1,476,3,283.17,0.0,283.17,181.14
1591,2025-02-14,2,14,2,350,4,853.36,21.33,832.03,519.96
1592,2024-05-29,46,8,1,114,2,180.94,0.0,180.94,92.04
1593,2025-08-21,50,6,1,400,1,119.94,23.99,95.95,51.95
1594,2025-12-18,5,7,2,388,3,417.15,27.81,389.34,203.22
1595,2024-11-28,36,1,2,332,3,135.72,9.05,126.67,60.75
1596,2024-06-28,19,5,1,395,1,219.14,21.91,197.23,120.5
1597,2025-02-27,24,1,2,140,5,1024.7,20.49,1004.21,624.65
1598,2025-10-22,32,8,2,385,2,387.58,19.38,368.2,251.88
1599,2025-03-11,37,4,2,241,3,509.01,16.97,492.04,309.12
1600,2024-05-21,30,13,1,144,4,826.92,41.35,785.57,393.72
1601,2024-10-22,13,5,1,217,2,159.0,0.0,159.0,76.98
1602,2024-01-01,23,6,2,432,5,573.05,22.92,550.13,324.5
1603,2024-09-02,8,9,2,73,2,233.66,23.37,210.29,121.54
1604,2024-04-05,12,3,2,350,5,502.9,0.0,502.9,256.75
1605,2024-12-15,35,7,2,221,5,841.65,16.83,824.82,430.7
1606,2025-05-04,34,13,1,491,2,369.7,0.0,369.7,169.76
1607,2025-04-06,4,4,1,323,5,244.3,0.0,244.3,102.55
1608,2024-06-16,14,10,2,336,5,255.15,5.1,250.05,102.55
1609,2025-12-22,23,8,2,442,5,230.95,0.0,230.95,154.7
1610,2024-10-21,27,15,1,395,5,519.6,0.0,519.6,220.65
1611,2025-01-04,4,10,2,469,3,121.65,4.05,117.6,63.72
1612,2025-09-17,15,11,2,155,1,77.94,15.59,62.35,41.39
1613,2024-01-03,31,12,1,469,3,304.32,10.14,294.18,143.82
1614,2024-10-21,11,6,1,443,3,302.58,10.09,292.49,160.68
1615,2024-05-14,2,9,1,449,4,339.36,16.97,322.39,194.76
1616,2024-10-02,19,8,1,369,4,324.72,0.0,324.72,203.88
1617,2025-09-25,17,7,1,461,4,261.48,6.54,254.94,139.88
1618,2025-10-25,18,10,1,322,4,559.12,13.98,545.14,308.4
1619,2025-05-24,10,12,2,281,3,722.58,48.17,674.41,382.35
1620,2025-08-16,20,9,2,386,3,642.21,0.0,642.21,261.81
1621,2024-02-17,13,12,2,173,3,171.78,0.0,171.78,114.9
1622,2024-11-23,4,8,1,38,1,240.05,0.0,240.05,128.52
1623,2025-04-08,43,1,2,163,2,440.28,0.0,440.28,195.6
1624,2025-03-17,34,9,2,131,1,144.77,0.0,144.77,63.37
1625,2025-07-17,18,7,1,78,5,452.95,9.06,443.89,256.9
1626,2025-06-19,29,1,1,473,4,739.16,0.0,739.16,403.8
1627,2025-06-21,16,6,1,314,2,111.8,5.59,106.21,47.96
1628,2025-10-20,49,6,2,203,3,351.96,11.73,340.23,217.5
1629,2024-04-06,43,7,2,193,1,114.79,0.0,114.79,61.6
1630,2024-06-01,13,6,2,85,1,35.62,7.12,28.5,21.92
1631,2024-05-24,24,5,2,294,3,377.82,25.19,352.63,218.43
1632,2024-07-30,15,11,1,443,4,713.04,0.0,713.04,391.36
1633,2025-06-09,49,11,2,28,2,152.78,7.64,145.14,100.82
1634,2025-10-07,18,7,2,451,5,280.5,5.61,274.89,142.3
1635,2025-08-04,35,1,2,471,1,103.1,20.62,82.48,41.84
1636,2025-02-01,38,2,1,340,4,812.28,20.31,791.97,383.6
1637,2025-03-01,11,12,1,21,5,713.9,28.56,685.34,485.55
1638,2024-03-26,14,14,1,435,5,259.6,5.19,254.41,173.3
1639,2024-03-08,19,13,1,51,5,1196.75,47.87,1148.88,544.2
1640,2025-12-26,1,11,2,372,4,794.2,19.86,774.34,532.8
1641,2025-03-08,7,9,2,190,3,441.9,0.0,441.9,266.88
1642,2024-04-01,43,12,1,383,4,476.36,11.91,464.45,209.28
1643,2024-04-24,47,2,1,391,5,522.7,20.91,501.79,267.85
1644,2025-11-24,36,5,2,441,3,553.53,18.45,535.08,278.16
1645,2024-02-05,34,13,1,186,2,443.66,0.0,443.66,291.86
1646,2024-03-10,1,7,1,175,3,133.56,8.9,124.66,60.42
1647,2024-01-29,4,10,2,39,3,209.01,0.0,209.01,126.36
1648,2025-09-21,28,5,1,50,5,482.6,9.65,472.95,228.3
1649,2025-08-13,27,8,1,196,2,480.22,24.01,456.21,320.12
1650,2025-04-22,28,12,2,375,2,397.48,39.75,357.73,185.0
1651,2024-01-05,13,11,1,273,3,161.13,10.74,150.39,83.31
1652,2025-07-30,13,3,2,115,4,929.76,0.0,929.76,620.44
1653,2025-08-30,20,6,2,295,5,1016.6,40.66,975.94,600.45
1654,2025-11-23,31,6,2,54,2,207.68,0.0,207.68,103.82
1655,2024-07-19,15,3,2,96,4,161.48,4.04,157.44,65.28
1656,2025-12-04,49,6,1,412,2,176.52,17.65,158.87,93.74
1657,2025-01-12,15,10,2,156,3,396.27,13.21,383.06,264.45
1658,2025-02-12,50,3,1,372,3,524.67,34.98,489.69,292.77
1659,2024-03-13,37,8,1,86,4,441.92,0.0,441.92,296.08
1660,2025-07-16,36,7,1,481,1,232.02,23.2,208.82,94.46
1661,2024-05-16,32,8,2,83,3,433.35,28.89,404.46,179.16
1662,2025-09-11,15,12,2,38,5,1200.85,48.03,1152.82,786.4
1663,2025-10-13,16,8,2,280,3,559.26,0.0,559.26,271.86
1664,2025-09-24,29,8,2,402,3,327.78,10.93,316.85,225.72
1665,2025-01-30,30,6,2,331,3,184.59,0.0,184.59,97.47
1666,2025-05-08,32,12,1,274,4,832.12,20.8,811.32,554.8
1667,2025-04-28,32,12,1,451,2,224.28,11.21,213.07,92.76
1668,2025-09-30,15,4,1,2,5,186.4,0.0,186.4,120.85
1669,2024-11-27,10,13,2,23,3,723.33,24.11,699.22,473.58
1670,2025-02-05,21,6,1,249,4,548.2,0.0,548.2,310.72
1671,2025-03-29,22,15,2,179,3,198.48,6.62,191.86,90.9
1672,2025-06-02,42,1,1,451,4,223.48,5.59,217.89,92.32
1673,2024-01-23,13,4,2,36,3,348.21,11.61,336.6,186.3
1674,2024-11-29,32,10,1,367,2,401.02,0.0,401.02,256.6
1675,2024-09-08,16,14,1,144,2,285.52,14.28,271.24,150.52
1676,2024-04-24,24,15,1,173,4,244.8,0.0,244.8,141.64
1677,2024-05-12,45,4,1,323,4,124.2,6.21,117.99,69.56
1678,2025-01-31,1,7,1,492,4,976.96,48.85,928.11,576.44
1679,2025-10-11,44,6,1,120,1,141.98,0.0,141.98,64.27
1680,2025-05-14,30,5,2,85,4,841.64,42.08,799.56,532.24
1681,2025-02-26,42,14,1,299,4,711.84,35.59,676.25,305.76
1682,2025-03-10,12,4,1,90,1,224.89,22.49,202.4,132.89
1683,2025-10-02,39,14,2,98,1,194.92,19.49,175.43,84.69
1684,2024-09-27,27,15,2,209,3,461.61,30.77,430.84,276.78
1685,2024-07-06,33,14,2,443,2,193.58,0.0,193.58,126.28
1686,2025-06-27,2,11,1,475,4,520.08,13.0,507.08,218.72
1687,2025-02-06,15,11,1,151,3,630.09,0.0,630.09,357.45
1688,2025-07-13,48,10,2,208,4,415.76,20.79,394.97,290.32
1689,2024-10-14,34,11,1,285,3,362.37,12.08,350.29,191.94
1690,2025-07-07,41,2,2,438,3,276.06,9.2,266.86,115.35
1691,2025-07-20,45,9,1,62,1,35.54,0.0,35.54,21.2
1692,2025-08-06,32,12,1,406,3,217.2,7.24,209.96,131.67
1693,2025-09-02,38,9,2,356,5,227.6,4.55,223.05,105.5
1694,2025-07-31,5,2,1,489,4,900.28,0.0,900.28,398.36
