sale_id,product_id,store_id,customer_id,channel_id,sale_date,year,month,month_name,quarter,season,is_weekend,product_name,brand,category,subcategory,store_name,region,state,city,gender,age_group,loyalty_flag,channel_name,quantity,gross_revenue,discount_value,net_revenue,cost,profit
335,24,5,NULL,2,2025-05-29,2025,5,May,2,"Dia das MÃ£es",0,"Produto 24",Eudora,Skincare,Anti-Idade,"Loja 5",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,E-commerce,5,1062.00,0.00,1062.00,580.00,482.20
336,38,14,51,2,2024-04-28,2024,4,April,2,Regular,1,"Produto 38","Quem Disse Berenice",Perfume,Amadeirado,"Loja 14",Sul,RS,"Porto Alegre",M,18-25,False,E-commerce,5,1047.00,0.00,1047.00,638.00,409.55
337,2,5,NULL,1,2024-07-02,2024,7,July,3,Regular,0,"Produto 2","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 5",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,"Loja FÃ­sica",4,260.00,0.00,260.00,167.00,92.52
338,5,13,225,1,2024-03-18,2024,3,March,1,"Dia da Mulher",0,"Produto 5","Quem Disse Berenice",Perfume,Gourmand,"Loja 13",Sudeste,SP,"SÃ£o Paulo",M,50+,True,"Loja FÃ­sica",1,148.00,29.00,118.00,77.00,41.23
339,28,13,NULL,2,2025-04-21,2025,4,April,2,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 13",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,E-commerce,3,352.00,11.00,340.00,219.00,121.54
340,49,7,NULL,2,2025-11-01,2025,11,November,4,"Black Friday",1,"Produto 49",Eudora,Perfume,"NÃ£o Classificado","Loja 7",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,2,214.00,10.00,203.00,119.00,83.65
341,26,8,298,2,2025-06-07,2025,6,June,2,"Dia dos Namorados",1,"Produto 26","Quem Disse Berenice",Skincare,"ProteÃ§Ã£o Solar","Loja 8",Nordeste,BA,Salvador,F,18-25,False,E-commerce,3,687.00,0.00,687.00,322.00,364.83
342,2,14,NULL,2,2024-06-28,2024,6,June,2,"Dia dos Namorados",0,"Produto 2","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,4,219.00,10.00,208.00,91.00,117.02
343,21,4,NULL,2,2024-07-07,2024,7,July,3,Regular,1,"Produto 21",Eudora,Maquiagem,"NÃ£o Classificado","Loja 4",Sul,PR,Curitiba,NULL,NULL,NULL,E-commerce,2,147.00,7.00,140.00,61.00,78.57
344,4,3,NULL,1,2024-11-14,2024,11,November,4,"Black Friday",0,"Produto 4",Eudora,Perfume,Gourmand,"Loja 3",Sul,MS,"Campo Grande",NULL,NULL,NULL,"Loja FÃ­sica",1,49.00,4.00,44.00,21.00,23.93
345,32,14,NULL,2,2024-11-25,2024,11,November,4,"Black Friday",0,"Produto 32",Eudora,Maquiagem,Base,"Loja 14",Sul,RS,"Porto Alegre",NULL,NULL,NULL,E-commerce,1,89.00,17.00,71.00,43.00,28.79
346,33,5,260,2,2025-01-05,2025,1,January,1,Regular,1,"Produto 33","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 5",Sudeste,SP,"SÃ£o Paulo",M,"NÃ£o Informado",False,E-commerce,3,653.00,0.00,653.00,397.00,256.74
347,6,5,147,2,2025-06-14,2025,6,June,2,"Dia dos Namorados",1,"Produto 6",Eudora,Perfume,Floral,"Loja 5",Sudeste,SP,"SÃ£o Paulo",M,26-35,False,E-commerce,1,200.00,0.00,200.00,109.00,90.81
348,11,3,284,2,2024-08-09,2024,8,August,3,Regular,0,"Produto 11",Eudora,Maquiagem,Olhos,"Loja 3",Sul,MS,"Campo Grande",M,50+,False,E-commerce,3,233.00,15.00,217.00,158.00,59.66
349,29,10,NULL,2,2024-01-20,2024,1,January,1,Regular,1,"Produto 29","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 10",Nordeste,CE,Fortaleza,NULL,NULL,NULL,E-commerce,1,109.00,21.00,87.00,60.00,27.09
350,32,15,NULL,1,2024-08-28,2024,8,August,3,Regular,0,"Produto 32",Eudora,Maquiagem,Base,"Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",2,63.00,6.00,57.00,41.00,15.71
351,45,10,182,1,2025-05-11,2025,5,May,2,"Dia das MÃ£es",1,"Produto 45","O BoticÃ¡rio",Maquiagem,Base,"Loja 10",Nordeste,CE,Fortaleza,F,18-25,False,"Loja FÃ­sica",5,1016.00,40.00,976.00,437.00,538.88
352,31,3,240,1,2025-09-01,2025,9,September,3,Regular,0,"Produto 31",Eudora,Maquiagem,Batom,"Loja 3",Sul,MS,"Campo Grande",F,18-25,False,"Loja FÃ­sica",1,234.00,23.00,210.00,123.00,87.66
353,36,3,56,2,2025-12-04,2025,12,December,4,Natal,0,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 3",Sul,MS,"Campo Grande",M,18-25,False,E-commerce,5,928.00,0.00,928.00,569.00,358.35
354,15,6,11,1,2024-03-05,2024,3,March,1,"Dia da Mulher",0,"Produto 15",Eudora,Perfume,Amadeirado,"Loja 6",Sudeste,MG,"Belo Horizonte",M,18-25,True,"Loja FÃ­sica",3,240.00,16.00,224.00,161.00,62.66
355,29,15,NULL,2,2024-10-26,2024,10,October,4,Regular,1,"Produto 29","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,E-commerce,2,390.00,39.00,351.00,254.00,97.56
356,1,10,478,2,2025-04-15,2025,4,April,2,Regular,0,"Produto 1",Eudora,Skincare,"Tratamento Facial","Loja 10",Nordeste,CE,Fortaleza,M,26-35,True,E-commerce,5,1240.00,49.00,1190.00,816.00,374.28
357,35,15,413,1,2025-03-17,2025,3,March,1,"Dia da Mulher",0,"Produto 35",Eudora,Perfume,"NÃ£o Classificado","Loja 15",Nordeste,PE,Recife,M,"NÃ£o Informado",True,"Loja FÃ­sica",4,819.00,0.00,819.00,558.00,261.12
358,6,15,NULL,2,2024-12-20,2024,12,December,4,Natal,0,"Produto 6",Eudora,Perfume,Floral,"Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,E-commerce,2,457.00,0.00,457.00,302.00,154.96
359,20,4,362,2,2024-04-11,2024,4,April,2,Regular,0,"Produto 20","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 4",Sul,PR,Curitiba,M,18-25,False,E-commerce,4,983.00,0.00,983.00,651.00,332.36
360,38,2,NULL,2,2025-09-21,2025,9,September,3,Regular,1,"Produto 38","Quem Disse Berenice",Perfume,Amadeirado,"Loja 2",Nordeste,SE,Aracaju,NULL,NULL,NULL,E-commerce,3,672.00,0.00,672.00,300.00,371.55
361,21,9,281,1,2025-05-18,2025,5,May,2,"Dia das MÃ£es",1,"Produto 21",Eudora,Maquiagem,"NÃ£o Classificado","Loja 9",Sul,PR,Curitiba,M,18-25,True,"Loja FÃ­sica",1,235.00,47.00,188.00,136.00,52.07
362,33,5,364,1,2024-10-16,2024,10,October,4,Regular,0,"Produto 33","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 5",Sudeste,SP,"SÃ£o Paulo",F,18-25,True,"Loja FÃ­sica",4,686.00,34.00,652.00,275.00,376.90
363,29,11,368,2,2024-04-30,2024,4,April,2,Regular,0,"Produto 29","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 11",Nordeste,CE,Fortaleza,M,26-35,False,E-commerce,1,130.00,13.00,117.00,57.00,59.69
364,26,5,480,1,2025-07-23,2025,7,July,3,Regular,0,"Produto 26","Quem Disse Berenice",Skincare,"ProteÃ§Ã£o Solar","Loja 5",Sudeste,SP,"SÃ£o Paulo",M,18-25,False,"Loja FÃ­sica",2,261.00,26.00,235.00,153.00,81.78
365,50,10,128,2,2025-01-27,2025,1,January,1,Regular,0,"Produto 50","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 10",Nordeste,CE,Fortaleza,F,26-35,True,E-commerce,1,47.00,0.00,47.00,23.00,23.96
366,32,4,317,2,2024-11-19,2024,11,November,4,"Black Friday",0,"Produto 32",Eudora,Maquiagem,Base,"Loja 4",Sul,PR,Curitiba,F,50+,True,E-commerce,1,96.00,0.00,96.00,50.00,46.52
367,37,11,283,2,2025-09-08,2025,9,September,3,Regular,0,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 11",Nordeste,CE,Fortaleza,M,18-25,True,E-commerce,3,107.00,0.00,107.00,61.00,45.45
368,45,11,60,2,2024-04-01,2024,4,April,2,Regular,0,"Produto 45","O BoticÃ¡rio",Maquiagem,Base,"Loja 11",Nordeste,CE,Fortaleza,F,"NÃ£o Informado",True,E-commerce,5,807.00,32.00,775.00,411.00,363.75
369,16,4,478,2,2025-02-12,2025,2,February,1,Regular,0,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 4",Sul,PR,Curitiba,M,26-35,True,E-commerce,4,872.00,0.00,872.00,495.00,377.32
370,20,1,179,2,2024-06-22,2024,6,June,2,"Dia dos Namorados",1,"Produto 20","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 1",Nordeste,PE,Recife,M,"NÃ£o Informado",True,E-commerce,2,434.00,43.00,391.00,254.00,136.52
371,11,10,136,2,2024-05-23,2024,5,May,2,"Dia das MÃ£es",0,"Produto 11",Eudora,Maquiagem,Olhos,"Loja 10",Nordeste,CE,Fortaleza,M,"NÃ£o Informado",False,E-commerce,2,409.00,0.00,409.00,199.00,210.14
372,50,11,NULL,1,2025-11-02,2025,11,November,4,"Black Friday",1,"Produto 50","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 11",Nordeste,CE,Fortaleza,NULL,NULL,NULL,"Loja FÃ­sica",5,994.00,39.00,954.00,513.00,441.17
373,43,10,118,2,2025-05-22,2025,5,May,2,"Dia das MÃ£es",0,"Produto 43","O BoticÃ¡rio",Perfume,Gourmand,"Loja 10",Nordeste,CE,Fortaleza,F,50+,True,E-commerce,1,148.00,14.00,134.00,90.00,43.40
374,39,9,287,2,2025-01-27,2025,1,January,1,Regular,0,"Produto 39","O BoticÃ¡rio",Skincare,Limpeza,"Loja 9",Sul,PR,Curitiba,M,"NÃ£o Informado",True,E-commerce,2,151.00,7.00,144.00,87.00,57.05
375,2,8,147,1,2024-04-11,2024,4,April,2,Regular,0,"Produto 2","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 8",Nordeste,BA,Salvador,M,26-35,False,"Loja FÃ­sica",1,131.00,26.00,105.00,85.00,19.92
376,2,12,NULL,2,2024-10-11,2024,10,October,4,Regular,0,"Produto 2","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 12",Nordeste,BA,Salvador,NULL,NULL,NULL,E-commerce,4,299.00,14.00,284.00,197.00,87.12
377,20,9,445,2,2024-07-29,2024,7,July,3,Regular,0,"Produto 20","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 9",Sul,PR,Curitiba,F,18-25,False,E-commerce,2,346.00,17.00,329.00,177.00,151.65
378,44,3,253,2,2024-02-24,2024,2,February,1,Regular,1,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 3",Sul,MS,"Campo Grande",M,18-25,True,E-commerce,5,317.00,0.00,317.00,205.00,111.85
379,41,12,11,1,2025-05-09,2025,5,May,2,"Dia das MÃ£es",0,"Produto 41","Quem Disse Berenice",Skincare,Limpeza,"Loja 12",Nordeste,BA,Salvador,M,18-25,True,"Loja FÃ­sica",4,601.00,0.00,601.00,327.00,273.56
380,11,7,NULL,1,2025-07-18,2025,7,July,3,Regular,0,"Produto 11",Eudora,Maquiagem,Olhos,"Loja 7",Sul,RS,"Porto Alegre",NULL,NULL,NULL,"Loja FÃ­sica",4,705.00,35.00,670.00,291.00,379.12
381,22,6,NULL,2,2024-03-17,2024,3,March,1,"Dia da Mulher",1,"Produto 22",Eudora,Perfume,Amadeirado,"Loja 6",Sudeste,MG,"Belo Horizonte",NULL,NULL,NULL,E-commerce,3,607.00,40.00,567.00,279.00,288.24
382,45,2,425,1,2025-07-17,2025,7,July,3,Regular,0,"Produto 45","O BoticÃ¡rio",Maquiagem,Base,"Loja 2",Nordeste,SE,Aracaju,F,50+,True,"Loja FÃ­sica",1,38.00,0.00,38.00,17.00,20.87
383,49,5,309,2,2024-08-27,2024,8,August,3,Regular,0,"Produto 49",Eudora,Perfume,"NÃ£o Classificado","Loja 5",Sudeste,SP,"SÃ£o Paulo",F,18-25,False,E-commerce,2,284.00,0.00,284.00,136.00,148.02
384,42,9,64,2,2024-09-19,2024,9,September,3,Regular,0,"Produto 42","O BoticÃ¡rio",Perfume,"NÃ£o Classificado","Loja 9",Sul,PR,Curitiba,M,50+,True,E-commerce,4,626.00,31.00,595.00,420.00,174.98
385,13,15,416,1,2024-01-13,2024,1,January,1,Regular,1,"Produto 13","Quem Disse Berenice",Perfume,Gourmand,"Loja 15",Nordeste,PE,Recife,F,"NÃ£o Informado",True,"Loja FÃ­sica",5,246.00,4.00,241.00,109.00,132.57
386,25,7,184,1,2024-11-07,2024,11,November,4,"Black Friday",0,"Produto 25",Eudora,Maquiagem,"PÃ³ Facial","Loja 7",Sul,RS,"Porto Alegre",M,50+,False,"Loja FÃ­sica",3,306.00,20.00,285.00,210.00,75.53
387,5,14,201,1,2024-05-08,2024,5,May,2,"Dia das MÃ£es",0,"Produto 5","Quem Disse Berenice",Perfume,Gourmand,"Loja 14",Sul,RS,"Porto Alegre",M,"NÃ£o Informado",False,"Loja FÃ­sica",5,820.00,32.00,788.00,464.00,323.16
388,7,8,NULL,1,2024-02-11,2024,2,February,1,Regular,1,"Produto 7",Eudora,Skincare,"NÃ£o Classificado","Loja 8",Nordeste,BA,Salvador,NULL,NULL,NULL,"Loja FÃ­sica",4,926.00,23.00,903.00,615.00,288.47
389,4,3,139,1,2024-03-25,2024,3,March,1,"Dia da Mulher",0,"Produto 4",Eudora,Perfume,Gourmand,"Loja 3",Sul,MS,"Campo Grande",M,50+,True,"Loja FÃ­sica",4,279.00,13.00,265.00,114.00,150.68
390,9,1,NULL,1,2025-08-02,2025,8,August,3,Regular,1,"Produto 9","O BoticÃ¡rio",Maquiagem,"PÃ³ Facial","Loja 1",Nordeste,PE,Recife,NULL,NULL,NULL,"Loja FÃ­sica",4,179.00,8.00,170.00,75.00,94.87
391,32,7,71,2,2024-08-27,2024,8,August,3,Regular,0,"Produto 32",Eudora,Maquiagem,Base,"Loja 7",Sul,RS,"Porto Alegre",M,"NÃ£o Informado",False,E-commerce,4,615.00,15.00,599.00,349.00,250.38
392,10,5,260,2,2025-10-12,2025,10,October,4,Regular,1,"Produto 10",Eudora,Maquiagem,Batom,"Loja 5",Sudeste,SP,"SÃ£o Paulo",M,"NÃ£o Informado",False,E-commerce,3,496.00,0.00,496.00,253.00,243.12
393,14,12,158,1,2024-04-17,2024,4,April,2,Regular,0,"Produto 14","O BoticÃ¡rio",Maquiagem,"NÃ£o Classificado","Loja 12",Nordeste,BA,Salvador,M,18-25,True,"Loja FÃ­sica",5,1142.00,45.00,1096.00,507.00,589.09
394,49,5,205,2,2024-05-06,2024,5,May,2,"Dia das MÃ£es",0,"Produto 49",Eudora,Perfume,"NÃ£o Classificado","Loja 5",Sudeste,SP,"SÃ£o Paulo",M,18-25,False,E-commerce,2,172.00,0.00,172.00,79.00,93.00
395,14,3,433,1,2025-04-24,2025,4,April,2,Regular,0,"Produto 14","O BoticÃ¡rio",Maquiagem,"NÃ£o Classificado","Loja 3",Sul,MS,"Campo Grande",F,18-25,True,"Loja FÃ­sica",1,144.00,28.00,115.00,77.00,38.08
396,26,10,51,1,2024-09-30,2024,9,September,3,Regular,0,"Produto 26","Quem Disse Berenice",Skincare,"ProteÃ§Ã£o Solar","Loja 10",Nordeste,CE,Fortaleza,M,18-25,False,"Loja FÃ­sica",1,30.00,6.00,24.00,16.00,8.06
397,2,5,248,1,2024-09-05,2024,9,September,3,Regular,0,"Produto 2","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 5",Sudeste,SP,"SÃ£o Paulo",M,26-35,True,"Loja FÃ­sica",3,739.00,0.00,739.00,507.00,232.35
398,27,11,NULL,1,2024-03-10,2024,3,March,1,"Dia da Mulher",1,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 11",Nordeste,CE,Fortaleza,NULL,NULL,NULL,"Loja FÃ­sica",4,607.00,0.00,607.00,308.00,299.20
399,43,13,4,2,2025-01-15,2025,1,January,1,Regular,0,"Produto 43","O BoticÃ¡rio",Perfume,Gourmand,"Loja 13",Sudeste,SP,"SÃ£o Paulo",F,50+,True,E-commerce,3,536.00,17.00,518.00,332.00,185.98
400,36,10,60,2,2024-08-31,2024,8,August,3,Regular,1,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 10",Nordeste,CE,Fortaleza,F,"NÃ£o Informado",True,E-commerce,5,222.00,0.00,222.00,113.00,109.65
401,2,9,181,1,2025-02-17,2025,2,February,1,Regular,0,"Produto 2","O BoticÃ¡rio",Skincare,Anti-Idade,"Loja 9",Sul,PR,Curitiba,F,50+,False,"Loja FÃ­sica",3,344.00,0.00,344.00,179.00,165.36
402,44,10,NULL,2,2024-12-05,2024,12,December,4,Natal,0,"Produto 44","O BoticÃ¡rio",Maquiagem,Olhos,"Loja 10",Nordeste,CE,Fortaleza,NULL,NULL,NULL,E-commerce,5,612.00,24.00,588.00,322.00,265.25
403,39,14,281,2,2025-10-17,2025,10,October,4,Regular,0,"Produto 39","O BoticÃ¡rio",Skincare,Limpeza,"Loja 14",Sul,RS,"Porto Alegre",M,18-25,True,E-commerce,5,1004.00,40.00,964.00,612.00,352.70
404,1,9,NULL,2,2024-05-08,2024,5,May,2,"Dia das MÃ£es",0,"Produto 1",Eudora,Skincare,"Tratamento Facial","Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,E-commerce,2,469.00,46.00,422.00,296.00,125.29
405,16,6,392,2,2024-09-28,2024,9,September,3,Regular,1,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 6",Sudeste,MG,"Belo Horizonte",F,50+,False,E-commerce,4,335.00,0.00,335.00,145.00,189.64
406,3,4,NULL,1,2024-07-10,2024,7,July,3,Regular,0,"Produto 3","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 4",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",1,87.00,8.00,79.00,37.00,41.70
407,48,11,NULL,2,2025-08-23,2025,8,August,3,Regular,1,"Produto 48","Quem Disse Berenice",Perfume,Floral,"Loja 11",Nordeste,CE,Fortaleza,NULL,NULL,NULL,E-commerce,4,351.00,0.00,351.00,148.00,203.52
408,43,6,259,1,2025-05-31,2025,5,May,2,"Dia das MÃ£es",1,"Produto 43","O BoticÃ¡rio",Perfume,Gourmand,"Loja 6",Sudeste,MG,"Belo Horizonte",F,50+,False,"Loja FÃ­sica",1,68.00,13.00,55.00,31.00,23.52
409,21,7,499,2,2024-03-07,2024,3,March,1,"Dia da Mulher",0,"Produto 21",Eudora,Maquiagem,"NÃ£o Classificado","Loja 7",Sul,RS,"Porto Alegre",M,"NÃ£o Informado",True,E-commerce,4,290.00,0.00,290.00,152.00,137.56
410,12,9,NULL,1,2025-04-03,2025,4,April,2,Regular,0,"Produto 12",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",1,221.00,44.00,177.00,94.00,82.27
411,39,1,128,1,2025-07-28,2025,7,July,3,Regular,0,"Produto 39","O BoticÃ¡rio",Skincare,Limpeza,"Loja 1",Nordeste,PE,Recife,F,26-35,True,"Loja FÃ­sica",3,314.00,0.00,314.00,185.00,129.27
412,25,9,NULL,2,2025-12-24,2025,12,December,4,Natal,0,"Produto 25",Eudora,Maquiagem,"PÃ³ Facial","Loja 9",Sul,PR,Curitiba,NULL,NULL,NULL,E-commerce,2,133.00,6.00,126.00,85.00,41.48
413,16,7,90,1,2024-03-09,2024,3,March,1,"Dia da Mulher",1,"Produto 16","O BoticÃ¡rio",Maquiagem,Batom,"Loja 7",Sul,RS,"Porto Alegre",M,18-25,True,"Loja FÃ­sica",3,270.00,9.00,261.00,181.00,79.96
414,28,3,259,1,2025-04-09,2025,4,April,2,Regular,0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 3",Sul,MS,"Campo Grande",F,50+,False,"Loja FÃ­sica",5,637.00,25.00,611.00,370.00,241.66
415,34,3,320,2,2024-04-28,2024,4,April,2,Regular,1,"Produto 34","O BoticÃ¡rio",Perfume,Oriental,"Loja 3",Sul,MS,"Campo Grande",M,"NÃ£o Informado",True,E-commerce,4,909.00,22.00,886.00,392.00,494.74
416,5,3,420,2,2024-05-21,2024,5,May,2,"Dia das MÃ£es",0,"Produto 5","Quem Disse Berenice",Perfume,Gourmand,"Loja 3",Sul,MS,"Campo Grande",F,18-25,True,E-commerce,4,637.00,15.00,621.00,418.00,203.11
417,27,3,162,1,2025-06-24,2025,6,June,2,"Dia dos Namorados",0,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 3",Sul,MS,"Campo Grande",M,"NÃ£o Informado",False,"Loja FÃ­sica",1,202.00,0.00,202.00,133.00,69.11
418,47,15,474,2,2025-03-31,2025,3,March,1,"Dia da Mulher",0,"Produto 47","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 15",Nordeste,PE,Recife,M,26-35,False,E-commerce,1,64.00,6.00,58.00,34.00,24.13
419,3,6,227,1,2025-08-02,2025,8,August,3,Regular,1,"Produto 3","Quem Disse Berenice",Skincare,"Tratamento Facial","Loja 6",Sudeste,MG,"Belo Horizonte",F,50+,False,"Loja FÃ­sica",3,524.00,17.00,506.00,287.00,219.59
420,43,4,168,1,2024-12-31,2024,12,December,4,Natal,0,"Produto 43","O BoticÃ¡rio",Perfume,Gourmand,"Loja 4",Sul,PR,Curitiba,F,"NÃ£o Informado",False,"Loja FÃ­sica",5,370.00,7.00,362.00,214.00,148.65
421,25,1,169,1,2024-08-14,2024,8,August,3,Regular,0,"Produto 25",Eudora,Maquiagem,"PÃ³ Facial","Loja 1",Nordeste,PE,Recife,F,"NÃ£o Informado",False,"Loja FÃ­sica",2,489.00,0.00,489.00,279.00,210.18
422,5,1,243,2,2025-08-29,2025,8,August,3,Regular,0,"Produto 5","Quem Disse Berenice",Perfume,Gourmand,"Loja 1",Nordeste,PE,Recife,F,18-25,False,E-commerce,1,199.00,0.00,199.00,112.00,87.48
423,10,1,NULL,2,2024-02-26,2024,2,February,1,Regular,0,"Produto 10",Eudora,Maquiagem,Batom,"Loja 1",Nordeste,PE,Recife,NULL,NULL,NULL,E-commerce,4,503.00,12.00,490.00,304.00,186.02
424,46,6,72,2,2024-04-21,2024,4,April,2,Regular,1,"Produto 46","Quem Disse Berenice",Skincare,Anti-Idade,"Loja 6",Sudeste,MG,"Belo Horizonte",M,26-35,True,E-commerce,4,928.00,0.00,928.00,381.00,547.12
425,48,12,301,1,2024-01-23,2024,1,January,1,Regular,0,"Produto 48","Quem Disse Berenice",Perfume,Floral,"Loja 12",Nordeste,BA,Salvador,F,"NÃ£o Informado",True,"Loja FÃ­sica",5,288.00,11.00,277.00,128.00,148.40
426,42,3,246,2,2025-04-20,2025,4,April,2,Regular,1,"Produto 42","O BoticÃ¡rio",Perfume,"NÃ£o Classificado","Loja 3",Sul,MS,"Campo Grande",M,18-25,False,E-commerce,4,386.00,19.00,366.00,241.00,125.25
427,37,11,412,2,2025-07-24,2025,7,July,3,Regular,0,"Produto 37",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 11",Nordeste,CE,Fortaleza,F,"NÃ£o Informado",False,E-commerce,5,1096.00,21.00,1074.00,692.00,381.82
428,27,5,95,1,2024-08-21,2024,8,August,3,Regular,0,"Produto 27","O BoticÃ¡rio",Perfume,Oriental,"Loja 5",Sudeste,SP,"SÃ£o Paulo",F,18-25,False,"Loja FÃ­sica",5,348.00,0.00,348.00,186.00,162.20
429,23,2,105,2,2024-05-28,2024,5,May,2,"Dia das MÃ£es",0,"Produto 23",Eudora,Maquiagem,Olhos,"Loja 2",Nordeste,SE,Aracaju,M,26-35,False,E-commerce,5,1007.00,0.00,1007.00,703.00,304.20
430,35,13,NULL,2,2024-08-23,2024,8,August,3,Regular,0,"Produto 35",Eudora,Perfume,"NÃ£o Classificado","Loja 13",Sudeste,SP,"SÃ£o Paulo",NULL,NULL,NULL,E-commerce,3,265.00,8.00,256.00,132.00,124.36
431,11,14,460,2,2024-02-13,2024,2,February,1,Regular,0,"Produto 11",Eudora,Maquiagem,Olhos,"Loja 14",Sul,RS,"Porto Alegre",F,26-35,False,E-commerce,3,601.00,20.00,581.00,301.00,280.22
432,42,15,109,2,2025-11-05,2025,11,November,4,"Black Friday",0,"Produto 42","O BoticÃ¡rio",Perfume,"NÃ£o Classificado","Loja 15",Nordeste,PE,Recife,M,"NÃ£o Informado",True,E-commerce,1,112.00,11.00,101.00,57.00,43.91
433,28,13,242,1,2024-06-05,2024,6,June,2,"Dia dos Namorados",0,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 13",Sudeste,SP,"SÃ£o Paulo",M,26-35,True,"Loja FÃ­sica",1,84.00,16.00,67.00,50.00,17.33
434,28,2,215,1,2025-10-12,2025,10,October,4,Regular,1,"Produto 28",Eudora,Skincare,"NÃ£o Classificado","Loja 2",Nordeste,SE,Aracaju,M,26-35,True,"Loja FÃ­sica",5,394.00,7.00,386.00,214.00,172.41
435,38,5,23,2,2024-12-25,2024,12,December,4,Natal,0,"Produto 38","Quem Disse Berenice",Perfume,Amadeirado,"Loja 5",Sudeste,SP,"SÃ£o Paulo",F,"NÃ£o Informado",True,E-commerce,4,863.00,21.00,841.00,517.00,324.42
436,36,3,482,2,2024-01-31,2024,1,January,1,Regular,0,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 3",Sul,MS,"Campo Grande",F,18-25,False,E-commerce,3,716.00,47.00,668.00,480.00,187.95
437,36,3,347,2,2025-02-18,2025,2,February,1,Regular,0,"Produto 36","Quem Disse Berenice",Skincare,HidrataÃ§Ã£o,"Loja 3",Sul,MS,"Campo Grande",M,"NÃ£o Informado",True,E-commerce,4,654.00,32.00,622.00,305.00,316.70
438,12,6,11,1,2024-11-24,2024,11,November,4,"Black Friday",1,"Produto 12",Eudora,Skincare,"ProteÃ§Ã£o Solar","Loja 6",Sudeste,MG,"Belo Horizonte",M,18-25,True,"Loja FÃ­sica",2,184.00,9.00,175.00,120.00,54.30
439,24,15,NULL,2,2024-09-17,2024,9,September,3,Regular,0,"Produto 24",Eudora,Skincare,Anti-Idade,"Loja 15",Nordeste,PE,Recife,NULL,NULL,NULL,E-commerce,4,829.00,41.00,787.00,566.00,221.65
440,5,8,413,1,2024-06-19,2024,6,June,2,"Dia dos Namorados",0,"Produto 5","Quem Disse Berenice",Perfume,Gourmand,"Loja 8",Nordeste,BA,Salvador,M,"NÃ£o Informado",True,"Loja FÃ­sica",3,203.00,6.00,196.00,97.00,99.20
441,24,4,NULL,1,2025-11-12,2025,11,November,4,"Black Friday",0,"Produto 24",Eudora,Skincare,Anti-Idade,"Loja 4",Sul,PR,Curitiba,NULL,NULL,NULL,"Loja FÃ­sica",2,488.00,0.00,488.00,256.00,231.84
442,33,8,121,1,2024-09-01,2024,9,September,3,Regular,1,"Produto 33","Quem Disse Berenice",Maquiagem,"PÃ³ Facial","Loja 8",Nordeste,BA,Salvador,F,18-25,True,"Loja FÃ­sica",5,185.00,7.00,178.00,109.00,69.17
